company_name,symbol
PSL Ltd.,PSLHOLDEQ1
PSL Ltd.,PSLBE
Goodluck India Ltd.,GOODLUCKEQ
Om Infra Ltd.,OMINFRALEQ
APL Apollo Tubes Ltd.,APLAPOLLOEQ
Welspun Corp Ltd.,WELCORPEQ
Rama Steel Tubes Ltd.,RAMASTEELEQ
Prakash Steelage Ltd.,PRAKASHSTLEQ
JTL Industries Ltd.,JTLINDEQ
Vibhor Steel Tubes Ltd.,VSTLEQ
Hi-Tech Pipes Ltd.,HITECHEQ
Swastik Pipe Ltd.,SWASTIKSM
Surani Steel Tubes Ltd.,SURANISM
Prakash Pipes Ltd.,PPLEQ
Hariom Pipe Industries Ltd.,HARIOMPIPEEQ
Venus Pipes & Tubes Ltd.,VENUSPIPESEQ
Gontermann Peipers (India) Ltd.,GONTERPEIPBE
Mideast Integrated Steels Ltd.,MIDEASTSTLBE
Sathavahana Ispat Ltd.,SATHAISPATBE
Kalyani Steels Ltd.,KALYANISTLEQ1
Kalyani Steels Ltd.,KSLEQ
Tayo Rolls Ltd.,TATAYODOGAEQ1
Tayo Rolls Ltd.,TATAYODOGAEQ
Alchemist Ltd.,ALCHEMBZ
ISMT Ltd.,ISMTLTDEQ
Shah Metacorp Ltd.,SHAHBE
Shah Metacorp Ltd.,GAL-REBE
Quality Foils (India) Ltd.,QFILSM
Mangalam Worldwide Ltd.,MWLSM
Indian Metals & Ferro Alloys Ltd.,IMFAEQ
Kirloskar Ferrous Industries Ltd.,KIRLOSFERREQ1
Kirloskar Ferrous Industries Ltd.,KIRLFEREQ
Tata Metaliks Ltd.,TATAMETALIEQ1
Tata Metaliks Ltd.,TATAMETALIEQ
Balasore Alloys Ltd.,ISPATALLOYBE
Lloyds Metals & Energy Ltd.,LLOYDSMEEQ
Sarda Energy & Minerals Ltd.,SARDAENEQ
Shivalik Bimetal Controls Ltd.,SBCLEQ
Kamdhenu Ltd.,KAMDHENUEQ
Ashoka Metcast Ltd.,ASHOKAMETBE
Kamdhenu Ventures Ltd.,KAMOPAINTSBE
Ramsarup Industries Ltd.,RAMSARUPBZ
Bedmutha Industries Ltd.,BEDMUTHAEQ
Sarthak Metals Ltd.,SMLTEQ
Geekay Wires Ltd.,GEEKAYWIREBE
Kritika Wires Ltd.,KRITIKABE
Bharat Wire Ropes Ltd.,BHARATWIREEQ
D P Wires Ltd.,DPWIRESEQ
Excellent Wires & Packaging Ltd.,EXCELLENTSM
Hisar Metal Industries Ltd.,HISARMETALEQ
Tulsyan NEC Ltd.,TULSYANBE
Jindal Stainless Ltd.,JSLEQ
Jindal Stainless (Hisar) Ltd.,JSLHISAREQ
Kalana Ispat Ltd.,KALANASM
Arvind Ltd.,ARVINDEQ
Arvind Ltd.,ARVINDMILLN2
Arvind Ltd.,ARVINDMILLN3
Bombay Dyeing & Manufacturing Company Ltd.,BOMDYEINGEQ
Bombay Dyeing & Manufacturing Company Ltd.,BOMDYEINGN1
Peninsula Land Ltd.,MORARJESPGEQ1
Peninsula Land Ltd.,PENINLANDEQ
Marathon Nextgen Realty Ltd.,MARATHONEQ
Lakshmi Mills Company Ltd.,LAKSHMILLEQ1
Lakshmi Mills Company Ltd.,LAKSHMIMILEQ
Ruby Mills Ltd.,RUBYMILLSEQ
Loyal Textiles Mills Ltd.,LOYALTEXEQ
Mafatlal Industries Ltd.,MAFATLAINDBE
Zenith Exports Ltd.,ZENITHEXPOBE
Bengal Tea and Fabrics Ltd.,BENGALTEABE
Soma Textiles & Industries Ltd.,SOMATEXEQ1
Soma Textiles & Industries Ltd.,SOMATEXEQ
Alok Industries Ltd.,ALOKTEXTEQ1
Alok Industries Ltd.,ALOKINDSEQ
Alok Industries Ltd.,ALOKTEXTE1
Blue Blends (India) Ltd.,BLUEBLENDSBZ
JBF Industries Ltd.,JBFINDBZ
Modern Threads (India) Ltd.,MODTHREADBE
Ganesha Ecosphere Ltd.,GANECOSEQ
Swan Energy Ltd.,SWANENERGYEQ
Nakoda Ltd.,NAKODABZ
Mohit Industries Ltd.,MOHITINDEQ
Sumeet Industries Ltd.,SUMEETINDSBE
Ventura Textiles Ltd.,VTCINDBE
Gujarat Cotex Ltd.,GUJCOTEXBE
K G Denim Ltd.,KGDENIMBE
Ashima Ltd.,ASHIMASYNEQ1
Ashima Ltd.,ASHIMASYNBE
Orbit Exports Ltd.,ORBTEXPEQ
Mohota Industries Ltd.,MOHOTAINDBZ
Shekhawati Poly Yarn Ltd.,SHEKHAWATIBE
Vishal Fabrics Ltd.,VISHALEQ
Rajapalayam Mills Ltd.,RAJPALAYAMEQ
Eurotex Industries & Exports Ltd.,EUROTEXINDEQ1
Eurotex Industries & Exports Ltd.,EUROTEXINDBE
Ginni Filaments Ltd.,GINNIFILAEQ1
Ginni Filaments Ltd.,GINNIFILAEQ
Forbes & Company Ltd.,FORBESGOKEQ1
Forbes & Company Ltd.,FORBESGOKEQ
Indo Count Industries Ltd.,INDOCOUNTEQ1
Indo Count Industries Ltd.,ICILEQ
Super Sales India Ltd.,SUPEREQ
Suryavanshi Spinning Mills Ltd.,SURYVANSPGBE
Precot Ltd.,PRECOTMILLEQ1
Precot Ltd.,PRECOTEQ
Super Spinning Mills Ltd.,SUPERSPINBE
Nahar Poly Films Ltd.,NAHARPOLYBE
Suryalakshmi Cotton Mills Ltd.,SURYALAXMIEQ
Maral Overseas Ltd.,MARALOVEREQ1
Maral Overseas Ltd.,MARALOVEREQ
Vardhman Textiles Ltd.,VTLEQ
GTN Industries Ltd.,GTNTEXTEQ1
GTN Industries Ltd.,GTNINDEQ
Vardhman Polytex Ltd.,VARDMNPOLYBE
Vardhman Polytex Ltd.,VARDM-REBE
Aditya Spinners Ltd.,ADITYASPINBE
Amarjothi Spinning Mills Ltd.,AMARJOTHIEQ
Girnar Spintex Industries Ltd.,AMITSPINEQ1
Girnar Spintex Industries Ltd.,ASILEQ
AYM Syntex Ltd.,AYMSYNTEXBE
Gangotri Textile Ltd.,GANGOTRIBZ
Trident Ltd.,TRIDENTEQ
Gem Spinners India Ltd.,GEMSPINBE
Nagreeka Exports Ltd.,NAGREKAEXPEQ1
Nagreeka Exports Ltd.,NAGREEKEXPBE
Nagreeka Exports Ltd.,NAGREE-REBE
Patspin India Ltd.,PATSPINLTDEQ1
Patspin India Ltd.,PATSPINLTDBE
Winsome Yarns Ltd.,WINSOMEBE
Sambandam Spinning Mills Ltd.,SAMBANDAMEQ
Kandagiri Spinning Mills Ltd.,KANDAGIRIEQ
Lambodhara Textiles Ltd.,LAMBODHARAEQ
Supreme Tex Mart Ltd.,SUPREMETEXBE
Salona Cotspin Ltd.,SALONAEQ
Ambika Cotton Mills Ltd.,AMBIKCOEQ
AB Cotspin India Ltd.,ABCOTSST
Mohini Health & Hygiene Ltd.,MOHINIIT
Mohini Health & Hygiene Ltd.,MHHLSM
Gretex Industries Ltd.,GRETEXST
Pashupati Cotspin Ltd.,PASHUPATIST
DCM Nouvelle Ltd.,DCMNVLEQ
Akshar Spintex Ltd.,AKSHAREQ
Akshar Spintex Ltd.,AKSH-REBE
Lagnam Spintex Ltd.,LAGNAMEQ
Axita Cotton Ltd.,AXITAEQ
Artedz Fabs Ltd.,ARTEDZSZ
Sahaj Fashions Ltd.,SAHAJSM
Avi Ansh Textile Ltd.,AVIANSHSM
BSL Ltd.,BSLEQ1
BSL Ltd.,BSLEQ
Deepak Spinners Ltd.,DEEPAKSPINBE
Garware Technical Fibres Ltd.,GARWALLROPEQ1
Garware Technical Fibres Ltd.,GARFIBRESEQ
Hind Syntex Ltd.,HINDSYNTEXEQ1
Hind Syntex Ltd.,HINDSYNTEXBZ
Indo Rama Synthetics (India) Ltd.,INDORAMAEQ
Pasupati Spinning & Weaving Mills Ltd.,PASUPATSPGBE
Priyadarsini Ltd.,PSMSPGMILLBE
RSWM Ltd.,RAJASSPGEQ1
RSWM Ltd.,RSWMEQ
RSWM Ltd.,RSWMQ1
RSWM Ltd.,RSWM-REBE
Shree Rajasthan Syntex Ltd.,SHRERAJSYNBE
Siyaram Silk Mills Ltd.,SIYARSILKEQ1
Siyaram Silk Mills Ltd.,SIYSILEQ
Vardhman Holdings Ltd.,VARDHMNSPGEQ1
Vardhman Holdings Ltd.,VHLEQ
Prag Bosimi Synthetics Ltd.,PRAGBOSIMIBE
Damodar Industries Ltd.,DAMODARINDEQ
Reliance Chemotex Industries Ltd.,RELCHEMQEQ
K-Lifestyle & Industries Ltd.,SHREEKRPOLEQ1
K-Lifestyle & Industries Ltd.,SHREEKRPOLEQ
Sarla Performance Fibers Ltd.,SARLAPOLYBE
Raj Rayon Industries Ltd.,RAJRILTDBE
Sportking India Ltd.,SPORTKINGEQ
SIL Investments Ltd.,SUTLEJINDSEQ1
SIL Investments Ltd.,SILINVEQ
Himatsingka Seide Ltd.,HIMATSEIDEEQ
Eastern Silk Industries Ltd.,EASTSILKEQ1
Eastern Silk Industries Ltd.,EASTSILKBE
Ramgopal Polytex Ltd.,RAMGOPOLYBE
Sangam (India) Ltd.,SANGAMINDEQ1
Sangam (India) Ltd.,SANGAMINDEQ
Sai Silks (Kalamandir) Ltd.,KALAMANDIREQ
Vera Synthetic Ltd.,VERASM
Raymond Ltd.,RAYMONDEQ
Raymond Ltd.,RAYMONDN1
Shri Dinesh Mills Ltd.,SHRIDINESHBE
Modern Denim Ltd.,MODERNDENMBE
Uniworth Ltd.,WOOLWORTHBE
Uniworth Textiles Ltd.,FABWORTHBE
Future Enterprises Ltd.,PANTALOONREQ1
Future Enterprises Ltd.,FELBZ
Future Enterprises Ltd.,FELDVRBE
Haria Exports Ltd.,HARIAEXPOBE
VIP Clothing Ltd.,VIPCLOTHNGBE
Ceenik Exports (India) Ltd.,CEENIKEXPOBE
Zodiac Clothing Company Ltd.,ZODIACLOTHEQ1
Zodiac Clothing Company Ltd.,ZODIACLOTHEQ
Kitex Garments Ltd.,KITEXEQ
Arvind Fashions Ltd.,ARVINDFASNEQ
Arvind Fashions Ltd.,AFLPPE1
Arvind Fashions Ltd.,ARVINDF-REBE
Arvind Fashions Ltd.,AFL-REBE
Gokaldas Exports Ltd.,GOKEXEQ
Celebrity Fashions Ltd.,CELEBRITYEQ
SORIL Infra Resources Ltd.,SORILINFRAEQ
Kewal Kiran Clothing Ltd.,KKCLEQ
Pearl Global Industries Ltd.,PGILEQ
Indus Fila Ltd.,INDUSFILABZ
Page Industries Ltd.,PAGEINDEQ
KPR Mill Ltd.,KPRMILLEQ
Bang Overseas Ltd.,BANGEQ
Cantabil Retail India Ltd.,CANTABILEQ
Indian Terrain Fashions Ltd.,INDTERRAINEQ
Thomas Scott (India) Ltd.,THOMASCOTTEQ
Monte Carlo Fashions Ltd.,MONTECARLOEQ
Stanley Lifestyles Ltd.,STANLEYEQ
S P Apparels Ltd.,SPALEQ
AVSL Industries Ltd.,AVSLST
Nandani Creation Ltd.,JAIPURKURTEQ
Libas Consumer Products Ltd.,LIBASEQ
Libas Consumer Products Ltd.,LIBAS-REBE
Globe Textiles (India) Ltd.,GLOBEBE
Globe Textiles (India) Ltd.,GLOBE-REBE
Lorenzini Apparels Ltd.,LALBE
Mittal Life Style Ltd.,MITTALEQ
Mittal Life Style Ltd.,MITTAL-REBE
Mittal Life Style Ltd.,MITTAL-RE1BE
Suumaya Industries Ltd.,SUULDBE
IRIS Clothings Ltd.,IRISDOREMEEQ
SBC Exports Ltd.,SBCEQ
Swaraj Suiting Ltd.,SWARAJST
Go Fashion (India) Ltd.,GOCOLORSEQ
CPS Shapers Ltd.,CPSST
Karnika Industries Ltd.,KARNIKAST
Kalahridhaan Trendz Ltd.,KTLST
Signoria Creation Ltd.,SIGNORIASM
Nahar Spinning Mills Ltd.,NAHARSPGEQ1
Nahar Spinning Mills Ltd.,NAHARSPINGEQ
T T Ltd.,TTLEQ
Bhandari Hosiery Exports Ltd.,BHANDARIEQ
Bhandari Hosiery Exports Ltd.,BHANDA-REBE
Pioneer Embroideries Ltd.,PIONEEREMBEQ
Suditi Industries Ltd.,SUDITINDBE
Filatex Fashions Ltd.,FILATFASHBE
Rupa & Company Ltd.,RUPAEQ
Dollar Industries Ltd.,DOLLAREQ
Atul Ltd.,ATULPRODEQ1
Atul Ltd.,ATULEQ
Heubach Colorants India Ltd.,HEUBACHINDEQ
Sudarshan Chemical Industries Ltd.,SUDARSCHEMEQ
Ultramarine & Pigments Ltd.,ULTRMARINEEQ1
Ultramarine & Pigments Ltd.,ULTRMARINEEQ
Bodal Chemicals Ltd.,BODALCHEMEQ
Jaysynth Dyestuff (India) Ltd.,JAYDYSTUFBE
J D Orgochem Ltd.,JAYSYNTDYEEQ1
J D Orgochem Ltd.,JDORGOCHEMBE
Poddar Pigments Ltd.,PODDARMENTEQ
Priya Ltd.,PRIYADYESBE
AksharChem (India) Ltd.,AKSHARCHEMEQ
Chromatic India Ltd.,CHROMATICBZ
Bhageria Industries Ltd.,BHAGERIABE
Vidhi Specialty Food Ingredients Ltd.,VIDHIINGEQ
Kiri Industries Ltd.,KIRIINDUSEQ
Prolife Industries Ltd.,PROLIFESM
Ushanti Colour Chem Ltd.,UCLSM
Shankar Lal Rampal Dye-Chem Ltd.,SRDEQ
Hindprakash Industries Ltd.,HPILEQ
Siddhika Coatings Ltd.,SIDDHIKASM
Ami Organics Ltd.,AMIORGEQ
Yasons Chemex Care Ltd.,YCCLSM
Unilex Colours & Chemicals Ltd.,UNILEXSM
Aarvee Denims and Exports Ltd.,AARVEEDENBE
Nandan Denim Ltd.,NDLBE
United Polyfab Gujarat Ltd.,UNITEDPOLYBE
Vinny Overseas Ltd.,VINNYBE
Vinny Overseas Ltd.,VINNY-REBE
Donear Industries Ltd.,DONEARBE
Bhalchandram Clothing Ltd.,BHALCHANDRIT
Manomay Tex India Ltd.,MANOMAYBE
Shri Techtex Ltd.,SHRITECHSM
GB Global Ltd.,GBGLOBALBE
CLC Industries Ltd.,SPENTEXBZ
Phoenix Mills Ltd.,PHOENIXLTDEQ
Filatex India Ltd.,FILATEXEQ
Kush Industries Ltd.,SUZLONFIBRBE
Morarjee Textiles Ltd.,MORARJEEBE
Rajvir Industries Ltd.,RAJVIRBZ
Bannari Amman Spinning Mills Ltd.,BASMLBE
Bannari Amman Spinning Mills Ltd.,BASML-REBE
Bombay Rayon Fashions Ltd.,BRFLBZ
Nitin Spinners Ltd.,NITINSPINEQ
VTM Ltd.,VTMLTDEQ
STL Global Ltd.,SGLBE
GTN Textiles Ltd.,GTNTEXBE
Sutlej Textiles & Industries Ltd.,SUTLEJTEXEQ
E-Land Apparel Ltd.,ELANDEQ
SEL Manufacturing Company Ltd.,SELMCBE
First Winner Industries Ltd.,FIRSTWINBZ
Birla Cotsyn (India) Ltd.,BIRLACOTEQ
Jindal Cotex Ltd.,JINDCOTBZ
CIL Nova Petrochemicals Ltd.,CNOVAPETROBE
Jet Knitwears Ltd.,JETKNITST
PDS Ltd.,PDSLEQ
TCNS Clothing Co. Ltd.,TCNSBRANDSEQ
Milton Industries Ltd.,MILTONSM
Supreme (India) Impex Ltd.,SIILSZ
Race Eco Chain Ltd.,RACEEQ
Shiva Mills Ltd.,SHIVAMILLSEQ
Digjam Ltd.,DIGJAMLMTDBE
Niraj Ispat Industries Ltd.,NIRAJISPATEQ
Laxmi Cotspin Ltd.,LAXMICOTEQ
SKS Textiles Ltd.,SKSTEXTILESZ
Jakharia Fabric Ltd.,JAKHARIAST
Vaxtex Cotfab Ltd.,VCLBE
Vaxtex Cotfab Ltd.,VCL-REBE
GHCL Textiles Ltd.,GHCLTEXTILEQ
Veekayem Fashion and Apparels Ltd.,VEEKAYEMST
Shree Karni Fabcom Ltd.,SHREEKARNISM
Paramount Dye Tec Ltd.,PARAMOUNTST
Bata India Ltd.,BATAINDIAEQ
Liberty Shoes Ltd.,LIBERTSHOEEQ1
Liberty Shoes Ltd.,LIBERTSHOEBE
Relaxo Footwears Ltd.,RELAXOEQ
Khadim India Ltd.,KHADIMEQ
Metro Brands Ltd.,METROBRANDEQ
Jiwanram Sheoduttrai Industries Ltd.,JIWANRAMSM
Aki India Ltd.,AKIEQ
Redtape Ltd.,REDTAPEEQ
Superhouse Ltd.,SUPERHOUSEEQ
Mideast (India) Ltd.,MIDEASTIBE
Mirza International Ltd.,MIRZATANEQ1
Mirza International Ltd.,MIRZAINTEQ
Bhartiya International Ltd.,BILEQ1
Bhartiya International Ltd.,BILBE
Andhra Paper Ltd.,APPAPEREQ1
Andhra Paper Ltd.,ANDHRAPAPEQ
Andhra Paper Ltd.,APPAPERW1
Balkrishna Industries Ltd.,BALKRISINDEQ
Ballarpur Industries Ltd.,BALLARPURBZ
Orient Paper & Industries Ltd.,ORIENTPPREQ1
Orient Paper & Industries Ltd.,ORIENTPPREQ
Orient Paper & Industries Ltd.,ORIENTPPRE1
AMJ Land Holdings Ltd.,PDUMJEPULPEQ1
AMJ Land Holdings Ltd.,AMJLANDBE
Rollatainers Ltd.,ROLLTBE
Seshasayee Paper & Boards Ltd.,SESHAPAPEREQ1
Seshasayee Paper & Boards Ltd.,SESHAPAPEREQ
Star Paper Mills Ltd.,STARPAPEREQ1
Star Paper Mills Ltd.,STARPAPEREQ
JK Lakshmi Cement Ltd.,JKCORPEQ1
JK Lakshmi Cement Ltd.,JKLAKSHMIEQ
West Coast Paper Mills Ltd.,WSTCSTPAPREQ1
West Coast Paper Mills Ltd.,WSTCSTPAPREQ
Shreyans Industries Ltd.,SHREYANINDEQ1
Shreyans Industries Ltd.,SHREYANINDEQ
JK Paper Ltd.,JKPAPEREQ
Shree Rama Newsprint Ltd.,RAMANEWSPREQ1
Shree Rama Newsprint Ltd.,RAMANEWSEQ
Tamil Nadu Newsprint And Papers Ltd.,TNPLEQ
Pakka Ltd.,PAKKAEQ
Metroglobal Ltd.,GLOBABOARDEQ1
Metroglobal Ltd.,GLOBABOARDBE
South India Paper Mills Ltd.,SIPAPERBE
Arrow Greentech Ltd.,ARROWGREENEQ
Emami Paper Mills Ltd.,EMAMIPAPEQ
KSS Ltd.,KSERASERABZ
N R Agarwal Industries Ltd.,NRAILEQ
Kuantum Papers Ltd.,KUANTUMEQ
Satia Industries Ltd.,SATIAEQ
Magnum Ventures Ltd.,MAGNUMEQ
Servalakshmi Paper Ltd.,SERVALLBZ
Genus Paper & Boards Ltd.,GENUSPAPEREQ
Astron Paper & Board Mill Ltd.,ASTRONEQ
Balkrishna Paper Mills Ltd.,BALKRISHNAEQ
Balkrishna Paper Mills Ltd.,BALKRI-REBE
Pudumjee Paper Products Ltd.,PDMJEPAPEREQ
Shrenik Ltd.,SHRENIKBE
Venky's (India) Ltd.,WESTHATCHEQ1
Venky's (India) Ltd.,VENKEYSEQ
Ajooni Biotech Ltd.,AJOONIBE
Ajooni Biotech Ltd.,AJOONI-REBE
Ajooni Biotech Ltd.,AJOONI-RE1BE
Apollo Hospitals Enterprise Ltd.,APOLLOHOSPEQ
Kovai Medical Center and Hospital Ltd.,KOVAIEQ
Indraprastha Medical Corporation Ltd.,INDRAMEDCOEQ
Max Healthcare Institute Ltd.,MAXHEALTHEQ
Metropolis Healthcare Ltd.,METROPOLISEQ
Lotus Eye Hospital and Institute Ltd.,LOTUSEYEBE
Barbeque-Nation Hospitality Ltd.,BARBEQUEEQ
Rainbow Childrens Medicare Ltd.,RAINBOWEQ
Jupiter Life Line Hospitals Ltd.,JLHLEQ
Vijaya Diagnostic Centre Ltd.,VIJAYAEQ
Healthcare Global Enterprises Ltd.,HCGEQ
Krishna Institute of Medical Sciences Ltd.,KIMSEQ
Narayana Hrudayalaya Ltd.,NHEQ
Yatharth Hospital & Trauma Care Services Ltd.,YATHARTHEQ
Sakar Healthcare Ltd.,SAKAREQ
GPT Healthcare Ltd.,GPTHEALTHEQ
Thyrocare Technologies Ltd.,THYROCAREEQ
Dr. Lal Pathlabs Ltd.,LALPATHLABEQ
Shalby Ltd.,SHALBYEQ
Aster DM Healthcare Ltd.,ASTERDMEQ
Arvee Laboratories (India) Ltd.,ARVEEEQ
Max India Ltd.,MAXINDEQ
Krsnaa Diagnostics Ltd.,KRSNAAEQ
Vaidya Sane Ayurved Laboratories Ltd.,MADHAVBAUGSM
Global Health Ltd.,MEDANTAEQ
Aatmaj Healthcare Ltd.,AATMAJSM
Sangani Hospitals Ltd.,SANGANIST
Unihealth Consultancy Ltd.,UNIHEALTHSM
Maitreya Medicare Ltd.,MAITREYAST
Nephro Care India Ltd.,NEPHROCAREST
Asian Hotels (North) Ltd.,ASIANHOTNREQ
EIH Ltd.,EIHOTELEQ
EIH Ltd.,EIH-REBE
HLV Ltd.,HOTELEELAEQ1
HLV Ltd.,HLVLTDEQ
HLV Ltd.,HOTELEELAW1
Indian Hotels Company Ltd.,INDHOTELT0
Indian Hotels Company Ltd.,INDHOTELEQ
Indian Hotels Company Ltd.,INDHOTELN2
Indian Hotels Company Ltd.,INDHOTELN1
Indian Hotels Company Ltd.,INDHOTELN4
Indian Hotels Company Ltd.,INDHOTELD1
Indian Hotels Company Ltd.,INDHOTELW1
Indian Hotels Company Ltd.,IHCL-REBE
Oriental Hotels Ltd.,ORIENTHOTEQ1
Oriental Hotels Ltd.,ORIENTHOTEQ
EIH Associated Hotels Ltd.,EIHAHOTELSEQ
Advani Hotels & Resorts (India) Ltd.,ADVANIHOTREQ
Suman Motels Ltd.,SUMANMOTELBE
Jaypee Hotels Ltd.(Merged),JAYPEEHOTEQ1
Jaypee Hotels Ltd.(Merged),JAYPEEHOTEQ
Viceroy Hotels Ltd.,VHLTDBE
Sayaji Hotels Ltd.,SAYAJIHOTLBE
Sinclairs Hotels Ltd.,SINCLAIREQ
Country Club Hospitality & Holidays Ltd.,CCHHLBE
Kamat Hotels (India) Ltd.,KAMATHOTELEQ1
Kamat Hotels (India) Ltd.,KAMATHOTELEQ
Univa Foods Ltd.,UNIVAFOODSBE
Savera Industries Ltd.,SAVERAEQ
Mahindra Holidays & Resorts India Ltd.,MHRILEQ
Kore Foods Ltd.,PHILCORPEQ1
Kore Foods Ltd.,PHILCORPBE
Consolidated Finvest & Holdings Ltd.,JINDALFOTOEQ1
Consolidated Finvest & Holdings Ltd.,CONSOFINVTEQ
Jindal Photo Ltd.,JINDALPHOTEQ
Universus Photo Imagings Ltd.,UNIVPHOTOEQ
Chowgule Steamships Ltd.,CHOWGULSTMBE
Global Offshore Services Ltd.,GLOBOFFSEQ
Great Eastern Shipping Company Ltd.,GESHIPEQ
Mercator Ltd.,MERCATORBE
Transworld Shipping Lines Ltd.,SHREYASHIPEQ1
Transworld Shipping Lines Ltd.,SHREYASEQ
Shipping Corporation of India Ltd.,SCIEQ
Seamec Ltd.,SEAMECLTDEQ1
Seamec Ltd.,SEAMECLTDEQ
Bharati Defence and Infrastructure Ltd.,BHARATIDILBZ
Essar Shipping Ltd.,ESSARSHPNGBE
Sadhav Shipping Ltd.,SADHAVSM
Accuracy Shipping Ltd.,ACCURACYBE
Arvind and Company Shipping Agencies Ltd.,ACSALST
Transport Corporation of India Ltd.,TCIEQ
Patel Integrated Logistics Ltd.,PATINTLOGEQ
Patel Integrated Logistics Ltd.,PATINTPPE1
Patel Integrated Logistics Ltd.,PATINT-REBE
Patel Integrated Logistics Ltd.,PATINT-RE1BE
Patel Integrated Logistics Ltd.,PATINT-RE2BE
Balurghat Technologies Ltd.,BALURTRANSBE
Shirpur Gold Refinery Ltd.,SHIRPUR-GBZ
Agarwal Industrial Corporation Ltd.,AGARINDEQ
Allcargo Gati Ltd.,ACLGATIEQ
TCI Developers Ltd.,TCIDEVELOPEQ
Maheshwari Logistics Ltd.,MAHESHWARIEQ
Globe International Carriers Ltd.,GICLSM
Globe International Carriers Ltd.,GICL-REST
Orissa Bengal Carrier Ltd.,OBCLEQ
DRS Dilip Roadlines Ltd.,DRSDILIPST
Spicejet Ltd.,SPICEJETEQ
Jet Airways (India) Ltd.,JETAIRWAYSBZ
Global Vectra Helicorp Ltd.,GLOBALVECTBE
Bajaj Electricals Ltd.,BAJAJELECEQ
Singer India Ltd.,SINGERBE
Thomas Cook (India) Ltd.,THOMASCOOKEQ
India Motor Parts & Accessories Ltd.,IMPALEQ
Sical Logistics Ltd.,SICALEQ1
Sical Logistics Ltd.,SICALLOGBE
Shaily Engineering Plastics Ltd.,SHAILYEQ
Khaitan (India) Ltd.,KHAITANLTDEQ1
Khaitan (India) Ltd.,KHAITANLTDBE
N K Industries Ltd.,NKINDEQ
Adani Enterprises Ltd.,ADANIENTEQ
MMTC Ltd.,MMTCEQ
State Trading Corporation Of India Ltd.,STCINDIAEQ
BSEL Algo Ltd.,BSELINFRAEQ
Jindal Worldwide Ltd.,JINDWORLDEQ
MSTC Ltd.,MSTCLTDEQ
Ravindra Energy Ltd.,RELTDBE
Starteck Finance Ltd.,STARTECKEQ
Shoppers Stop Ltd.,SHOPERSTOPEQ
Shoppers Stop Ltd.,SHOPER-REBE
TVS Electronics Ltd.,TVSELECTBE
Sakuma Exports Ltd.,SAKUMABE
Sakuma Exports Ltd.,SAKUMAP1
Sakuma Exports Ltd.,SAKUMAW1
Sakuma Exports Ltd.,SAKUMA-REBE
V2 Retail Ltd.,V2RETAILBE
Sita Shree Food Products Ltd.,SITASHREEBZ
Adani Power Ltd.,ADANIPOWEREQ
KCK Industries Ltd.,KCKST
Taj GVK Hotels & Resorts Ltd.,TAJGVKEQ1
Taj GVK Hotels & Resorts Ltd.,TAJGVKEQ
Apollo Sindoori Hotels Ltd.,APOLSINHOTEQ
Royal Orchid Hotels Ltd.,ROHLTDEQ
TGB Banquets and Hotels Ltd.,TGBHOTELSEQ
Asian Hotels (West) Ltd.,AHLWESTBZ
Asian Hotels (East) Ltd.,AHLEASTEQ
Lemon Tree Hotels Ltd.,LEMONTREEEQ
Speciality Restaurants Ltd.,SPECIALITYEQ
Juniper Hotels Ltd.,JUNIPEREQ
Robust Hotels Ltd.,RHLEQ
Apeejay Surrendra Park Hotels Ltd.,PARKHOTELSEQ
GIR Natureview Resorts Ltd.,GIRRESORTSIT
Chalet Hotels Ltd.,CHALETEQ
Saj Hotels Ltd.,SAJHOTELSST
Samhi Hotels Ltd.,SAMHIEQ
Restaurant Brands Asia Ltd.,RBAEQ
Grill Splendour Services Ltd.,BIRDYSSM
Ruchira Papers Ltd.,RUCHIRAEQ
Malu Paper Mills Ltd.,MALUPAPEREQ
Garden Reach Shipbuilders & Engineers Ltd.,GRSEEQ
Mazagon Dock Shipbuilders Ltd.,MAZDOCKEQ
Cochin Shipyard Ltd.,COCHINSHIPBE
Gujarat Pipavav Port Ltd.,GPPLEQ
Reliance Naval and Engineering Ltd.,RNAVALBZ
Engineers India Ltd.,ENGINERSINEQ
Educomp Solutions Ltd.,EDUCOMPBZ
Deep Energy Resources Ltd.,DEEPENRBE
Gateway Distriparks Ltd.,GATEWAYEQ
Info Edge (India) Ltd.,NAUKRIEQ
Rites Ltd.,RITESEQ
D-Link (India) Ltd.,DLINKINDIAEQ
Tree House Education & Accessories Ltd.,TREEHOUSEBE
MT Educare Ltd.,MTEDUCAREBE
JITF Infralogistics Ltd.,JITFINFRAEQ
JSW Infrastructure Ltd.,JSWINFRAEQ
CARE Ratings Ltd.,CARERATINGEQ
Trident Techlabs Ltd.,TECHLABSSM
Just Dial Ltd.,JUSTDIALEQ
MITCON Consultancy & Engineering Services Ltd.,MITCONEQ
MITCON Consultancy & Engineering Services Ltd.,MITCONPPE1
Computer Age Management Services Ltd.,CAMSEQ
InterGlobe Aviation Ltd.,INDIGOEQ
BLS International Services Ltd.,BLSEQ
Crown Lifters Ltd.,CROWNBE
Matrimony.com Ltd.,MATRIMONYEQ
Aarvi Encon Ltd.,AARVIEQ
SecUR Credentials Ltd.,SECURCREDBE
ANI Integrated Services Ltd.,AISLST
Kapston Services Ltd.,KAPSTONEQ
